Date,Open,High,Low,Close,Adj Close,Volume
2021-06-28,"14,417.81","14,505.19","14,417.20","14,500.51","14,500.51","4,283,000,000"
2021-06-29,"14,509.19","14,535.97","14,471.38","14,528.33","14,528.33","4,901,300,000"
2021-06-30,"14,509.85","14,526.81","14,478.06","14,503.95","14,503.95","5,293,810,000"
2021-07-01,"14,493.69","14,533.55","14,439.40","14,522.38","14,522.38","4,410,470,000"
2021-07-02,"14,582.98","14,649.11","14,555.34","14,639.33","14,639.33","3,751,420,000"
2021-07-06,"14,661.55","14,687.00","14,529.80","14,663.64","14,663.64","4,489,540,000"
2021-07-07,"14,753.41","14,755.33","14,580.79","14,665.06","14,665.06","4,605,630,000"
2021-07-08,"14,409.20","14,610.06","14,371.59","14,559.78","14,559.78","4,575,010,000"
2021-07-09,"14,578.43","14,710.20","14,552.26","14,701.92","14,701.92","3,826,500,000"
2021-07-12,"14,743.86","14,761.08","14,672.63","14,733.24","14,733.24","3,897,090,000"
2021-07-13,"14,715.13","14,803.68","14,660.19","14,677.65","14,677.65","4,583,460,000"
2021-07-14,"14,780.90","14,790.55","14,632.95","14,644.95","14,644.95","4,496,220,000"
2021-07-15,"14,635.78","14,650.37","14,451.80","14,543.13","14,543.13","4,512,550,000"
2021-07-16,"14,597.51","14,623.02","14,413.32","14,427.24","14,427.24","4,069,530,000"
2021-07-19,"14,235.98","14,313.60","14,178.66","14,274.98","14,274.98","4,537,130,000"
2021-07-20,"14,330.46","14,555.75","14,271.23","14,498.88","14,498.88","4,652,450,000"
2021-07-21,"14,508.75","14,633.14","14,498.65","14,631.95","14,631.95","4,098,520,000"
2021-07-22,"14,652.72","14,694.19","14,617.87","14,684.60","14,684.60","3,597,540,000"
2021-07-23,"14,753.06","14,846.06","14,698.77","14,836.99","14,836.99","3,997,250,000"
2021-07-26,"14,821.03","14,863.65","14,790.49","14,840.71","14,840.71","4,437,090,000"
2021-07-27,"14,807.95","14,811.08","14,503.76","14,660.58","14,660.58","4,329,230,000"
